S.NO,Date,Entity,Code,Oil Consumption - EJ,Gas Consumption - EJ,Coal Consumption - EJ,Hydro Consumption - EJ,Nuclear Consumption - EJ,Annual CO2 emissions per unit energy (kg per kilowatt-hour)
313,09-11-2010,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
314,10-11-2010,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
315,11-11-2010,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
316,12-11-2010,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
317,13-11-2010,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
318,14-11-2010,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
319,15-11-2010,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
320,16-11-2010,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
321,17-11-2010,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
322,18-11-2010,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
323,19-11-2010,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
324,20-11-2010,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
325,21-11-2010,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
326,22-11-2010,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
327,23-11-2010,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
328,24-11-2010,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
329,25-11-2010,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
330,26-11-2010,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
331,27-11-2010,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
332,28-11-2010,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
333,29-11-2010,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
334,30-11-2010,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
335,01-12-2010,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
336,02-12-2010,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
337,03-12-2010,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
338,04-12-2010,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
339,05-12-2010,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
340,06-12-2010,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
341,07-12-2010,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
342,08-12-2010,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
343,09-12-2010,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
344,10-12-2010,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
345,11-12-2010,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
346,12-12-2010,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
347,13-12-2010,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
348,14-12-2010,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
349,15-12-2010,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
350,16-12-2010,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
351,17-12-2010,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
352,18-12-2010,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
353,19-12-2010,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
354,20-12-2010,India,IND,2843.93,596.80896,5172.2228,400.76776,111.83319,0.279
355,21-12-2010,India,IND,146.99525,2.3725218,413.40768,53.241536,112.05591,0.249
356,22-12-2010,India,IND,164.1498,2.6632721,412.41569,55.59855,112.83319,0.251
357,23-12-2010,India,IND,169.36036,3.5587828,419.28558,62.21538,112.9342,0.244
358,24-12-2010,India,IND,189.77104,3.9542031,433.82506,71.803031,113.1123,0.249
359,25-12-2010,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
360,26-12-2010,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
361,27-12-2010,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
362,28-12-2010,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
363,29-12-2010,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
364,30-12-2010,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
365,31-12-2010,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
366,01-01-2011,India,IND,301.25892,11.914354,563.03529,112.27277,6.377948,0.252
367,02-01-2011,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
368,03-01-2011,India,IND,316.0374,14.404824,590.66458,128.04177,6.2853739,0.257
369,04-01-2011,India,IND,317.47305,15.158577,601.49338,150.46841,6.3186202,0.255
370,05-01-2011,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
371,06-01-2011,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
372,07-01-2011,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
373,08-01-2011,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
374,09-01-2011,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
375,10-01-2011,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
376,11-01-2011,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
377,12-01-2011,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
378,13-01-2011,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
379,14-01-2011,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
380,15-01-2011,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
381,16-01-2011,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
382,17-01-2011,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
383,18-01-2011,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
384,19-01-2011,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
385,20-01-2011,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
386,21-01-2011,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
387,22-01-2011,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
388,23-01-2011,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
389,24-01-2011,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
390,25-01-2011,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
391,26-01-2011,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
392,27-01-2011,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
393,28-01-2011,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
394,29-01-2011,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
395,30-01-2011,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
396,31-01-2011,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
397,01-02-2011,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
398,02-02-2011,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
399,03-02-2011,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
400,04-02-2011,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
401,05-02-2011,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
402,06-02-2011,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
403,07-02-2011,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
404,08-02-2011,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
405,09-02-2011,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
406,10-02-2011,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
407,11-02-2011,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
408,12-02-2011,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
409,13-02-2011,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
410,14-02-2011,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
411,15-02-2011,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
412,16-02-2011,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
413,17-02-2011,India,IND,2843.93,596.80896,5172.2228,400.76776,111.83319,0.279
414,18-02-2011,India,IND,146.99525,2.3725218,413.40768,53.241536,112.05591,0.249
415,19-02-2011,India,IND,164.1498,2.6632721,412.41569,55.59855,112.83319,0.251
416,20-02-2011,India,IND,169.36036,3.5587828,419.28558,62.21538,112.9342,0.244
417,21-02-2011,India,IND,189.77104,3.9542031,433.82506,71.803031,113.1123,0.249
418,22-02-2011,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
419,23-02-2011,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
420,24-02-2011,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
421,25-02-2011,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
422,26-02-2011,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
423,27-02-2011,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
424,28-02-2011,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
425,01-03-2011,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
426,02-03-2011,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
427,03-03-2011,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
428,04-03-2011,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
429,05-03-2011,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
430,06-03-2011,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
431,07-03-2011,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
432,08-03-2011,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
433,09-03-2011,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
434,10-03-2011,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
435,11-03-2011,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
436,12-03-2011,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
437,13-03-2011,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
438,14-03-2011,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
439,15-03-2011,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
440,16-03-2011,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
441,17-03-2011,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
442,18-03-2011,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
443,19-03-2011,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
444,20-03-2011,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
445,21-03-2011,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
446,22-03-2011,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
447,23-03-2011,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
448,24-03-2011,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
449,25-03-2011,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
450,26-03-2011,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
451,27-03-2011,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
452,28-03-2011,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
453,29-03-2011,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
454,30-03-2011,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
455,31-03-2011,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
456,01-04-2011,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
457,02-04-2011,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
458,03-04-2011,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
459,04-04-2011,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
460,05-04-2011,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
461,06-04-2011,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
462,07-04-2011,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
463,08-04-2011,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
464,09-04-2011,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
465,10-04-2011,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
466,11-04-2011,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
467,12-04-2011,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
468,13-04-2011,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
469,14-04-2011,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
470,15-04-2011,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
471,16-04-2011,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
472,17-04-2011,India,IND,2843.93,596.80896,5172.2228,400.76776,111.83319,0.279
473,18-04-2011,India,IND,146.99525,2.3725218,413.40768,53.241536,112.05591,0.249
474,19-04-2011,India,IND,164.1498,2.6632721,412.41569,55.59855,112.83319,0.251
475,20-04-2011,India,IND,169.36036,3.5587828,419.28558,62.21538,112.9342,0.244
476,21-04-2011,India,IND,189.77104,3.9542031,433.82506,71.803031,113.1123,0.249
477,22-04-2011,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
478,23-04-2011,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
479,24-04-2011,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
480,25-04-2011,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
481,26-04-2011,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
482,27-04-2011,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
483,28-04-2011,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
484,29-04-2011,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
485,30-04-2011,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
486,01-05-2011,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
487,02-05-2011,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
488,03-05-2011,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
489,04-05-2011,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
490,05-05-2011,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
491,06-05-2011,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
492,07-05-2011,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
493,08-05-2011,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
494,09-05-2011,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
495,10-05-2011,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
496,11-05-2011,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
497,12-05-2011,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
498,13-05-2011,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
499,14-05-2011,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
500,15-05-2011,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
501,16-05-2011,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
502,17-05-2011,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
503,18-05-2011,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
504,19-05-2011,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
505,20-05-2011,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
506,21-05-2011,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
507,22-05-2011,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
508,23-05-2011,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
509,24-05-2011,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
510,25-05-2011,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
511,26-05-2011,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
512,27-05-2011,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
513,28-05-2011,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
514,29-05-2011,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
515,30-05-2011,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
516,31-05-2011,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
517,01-06-2011,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
518,02-06-2011,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
519,03-06-2011,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
520,04-06-2011,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
521,05-06-2011,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
522,06-06-2011,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
523,07-06-2011,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
524,08-06-2011,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
525,09-06-2011,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
526,10-06-2011,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
527,11-06-2011,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
528,12-06-2011,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
529,13-06-2011,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
530,14-06-2011,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
531,15-06-2011,India,IND,2843.93,596.80896,5172.2228,400.76776,111.83319,0.279
532,16-06-2011,India,IND,146.99525,2.3725218,413.40768,53.241536,112.05591,0.249
533,17-06-2011,India,IND,164.1498,2.6632721,412.41569,55.59855,112.83319,0.251
534,18-06-2011,India,IND,169.36036,3.5587828,419.28558,62.21538,112.9342,0.244
535,19-06-2011,India,IND,189.77104,3.9542031,433.82506,71.803031,113.1123,0.249
536,20-06-2011,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
537,21-06-2011,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
538,22-06-2011,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
539,23-06-2011,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
540,24-06-2011,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
541,25-06-2011,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
542,26-06-2011,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
543,27-06-2011,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
544,28-06-2011,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
545,29-06-2011,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
546,30-06-2011,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
547,01-07-2011,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
548,02-07-2011,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
549,03-07-2011,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
550,04-07-2011,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
551,05-07-2011,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
552,06-07-2011,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
553,07-07-2011,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
554,08-07-2011,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
555,09-07-2011,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
556,10-07-2011,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
557,11-07-2011,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
558,12-07-2011,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
559,13-07-2011,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
560,14-07-2011,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
561,15-07-2011,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
562,16-07-2011,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
